Date,EW_gross_nav,EW_net_nav,60_40_gross_nav,60_40_net_nav
2011-08-24,1879985.6620722495,1320812.318011263,1545565.0339270497,1126976.972025457
2011-08-25,1862035.134376232,1308096.0773191315,1531431.0552972748,1116581.4807537994
2011-08-26,1890064.647844229,1327683.2401842894,1546384.5839864346,1127395.6283696552
2011-08-29,1912747.5267630455,1343511.544742911,1569146.9370549894,1143901.1041356102
2011-08-30,1926699.9340391941,1353205.0708044027,1573360.2546486012,1146881.8080288866
2011-08-31,1935422.3020995199,1359223.771616078,1581781.4784948358,1152929.3342899384
2011-09-01,1924433.9555817898,1351398.9133030483,1575055.0695367986,1147935.085085854
2011-09-02,1912082.706739343,1342618.2184774294,1558324.6142070876,1135650.4520343088
2011-09-05,1912082.706739343,1342511.6614759627,1558324.6142070876,1135560.321046052
2011-09-06,1894871.766982024,1330320.9665460372,1545293.5916818052,1125974.414376419
2011-09-07,1917042.1899128591,1345780.4379790756,1571555.0697142049,1145020.4133762445
2011-09-08,1914641.0240543315,1343987.9905066253,1562730.4305254312,1138499.9886681393
2011-09-09,1878872.1396540736,1318773.2494600106,1536967.5544810407,1119640.5376942174
2011-09-12,1871388.489702062,1313415.8393161336,1536765.7562388573,1119404.6726092757
2011-09-13,1882566.25135337,1321156.6034367448,1541782.5207523683,1122970.122206542
2011-09-14,1893317.0904557356,1328596.5264822324,1553061.265023156,1131095.9647901587
2011-09-15,1905486.294773479,1337030.5724327415,1565652.1244136887,1140176.1298819028
2011-09-16,1915887.3936323642,1344222.6416212884,1571874.945945479,1144617.3696293805
2011-09-19,1890370.6776307956,1326212.9492565554,1558367.4387905013,1134690.5490300409
2011-09-20,1897148.591107215,1330862.8233618413,1559928.9898745276,1135737.5028739776
2011-09-21,1851555.0506758364,1298773.0162073218,1527664.085160922,1112156.2557355703
2011-09-22,1812343.6825904232,1271165.1306448341,1506142.6433282192,1096400.1430121562
2011-09-23,1798483.3537705713,1261342.7072319922,1508615.402192833,1098113.177863228
2011-09-26,1812957.0510488285,1271393.5383846073,1523689.9965667606,1108998.743595663
2011-09-27,1834180.8730761872,1286176.511373436,1533599.3921622809,1116123.1577063843
2011-09-28,1801135.672753645,1262902.2587112028,1514449.0596858722,1102097.345135192
2011-09-29,1820050.0536444818,1276064.2243923703,1527483.3252251716,1111495.1941151547
2011-09-30,1792039.6659241593,1256324.4490678022,1505209.113308395,1095198.8297915745
2011-10-03,1765374.0928263299,1237530.6169436458,1480076.0801863659,1076824.9694343288
2011-10-04,1783863.4071871198,1250393.4449724418,1500172.5824128853,1091360.6578216131
2011-10-05,1795558.3694742152,1258491.7544316323,1505289.897582581,1094996.8378702344
2011-10-06,1821369.3534502995,1276482.5756446242,1522887.636079034,1107711.100787725
2011-10-07,1801406.2353026445,1262390.3806894775,1507102.607410294,1096141.5446574162
2011-10-10,1850658.2428050016,1296805.0379236017,1537391.2217427888,1118083.9773772785
2011-10-11,1841600.8810546687,1290355.3846416613,1533090.4061987412,1114867.4270983592
2011-10-12,1857610.0023093207,1301470.0942566448,1543179.9499462394,1122116.0886453409
2011-10-13,1853896.7955001455,1298765.273266453,1543144.8103438502,1122001.4802152542
2011-10-14,1873811.0336103495,1312613.3081561567,1556099.5908587405,1131331.6929500338
2011-10-17,1850565.9451456612,1296225.8403607367,1540317.9807144506,1119768.1945370368
2011-10-18,1873988.6713274294,1312529.3749159973,1560962.7398938201,1134687.4879455725
2011-10-19,1854501.3654628245,1298776.4246971554,1549016.0026658345,1125913.1689173195
2011-10-20,1853542.68891433,1298001.950285727,1551653.5508715215,1127740.9311808266
2011-10-21,1885194.0447823822,1320063.7982729997,1574134.5858116741,1143990.6315277854
2011-10-24,1908189.9588701986,1336061.3915789025,1590222.3447527383,1155591.498073747
2011-10-25,1902091.8589489672,1331685.6354659444,1578840.4631274487,1147228.7362778182
2011-10-26,1915325.7277951362,1340845.1942623558,1584055.6743468258,1150927.2017321705
2011-10-27,1968325.2845443534,1377841.7103577054,1619997.2485055262,1176949.9248998768
2011-10-28,1969298.969187852,1378413.9440224618,1622611.1605766146,1178755.5586701026
2011-10-31,1934913.2150569507,1354236.1828244017,1602993.8820499715,1164410.9176123694
2011-11-01,1904291.8591052236,1332696.9682847962,1581394.14946361,1148628.510016496
2011-11-02,1923953.6920800325,1346351.3085492104,1593791.2407999304,1157541.842024327
2011-11-03,1950214.6903450387,1364621.4720999245,1609032.49784558,1168519.4238154804
2011-11-04,1938964.427363439,1356641.0352903337,1602342.0102549088,1163567.8856677858
2011-11-07,1952910.8963512774,1366291.3330012155,1606490.0191042107,1166487.6861395976
2011-11-08,1962732.9468654399,1373054.5790970253,1615783.377450433,1173143.103658933
2011-11-09,1910353.4444307236,1336302.8651829355,1578246.827876458,1145796.5020204333
2011-11-10,1914470.339224175,1339076.600217848,1581816.5055692622,1148297.1276051053
2011-11-11,1946070.3280363823,1361072.941777663,1601254.9763829743,1162317.0735098608
2011-11-14,1929003.2771863732,1349028.3005735425,1590618.710719831,1154504.1861494307
2011-11-15,1932570.3798113205,1351415.8508109238,1592839.0383017755,1156024.1188321456
2011-11-16,1912648.281139025,1337377.387589135,1580980.7166904113,1147326.0362460027
2011-11-17,1886329.575989234,1318868.4688256513,1567990.8688345,1137808.1775918936
2011-11-18,1889399.6419668498,1320910.300319355,1568399.8989701113,1138014.6869266327
2011-11-21,1854861.6898346946,1296659.4169632928,1548311.3998360217,1123348.3618447315
2011-11-22,1855848.5473552288,1297246.3799998169,1546653.4430926421,1122056.307723833
2011-11-23,1826459.2513026982,1276600.1754227139,1524119.2535687063,1105619.2950713215
2011-11-24,1826459.2513026982,1276498.857948474,1524119.2535687063,1105531.5475082207
2011-11-25,1820012.157212706,1271891.722153674,1519445.6422580625,1102053.767230486
2011-11-28,1861437.692724323,1300740.4727373095,1548051.9002442665,1122714.4186055062
2011-11-29,1864245.9178945534,1302599.578557157,1549331.382272831,1123553.2501791508
2011-11-30,1921090.4017468102,1342214.9922449326,1588730.3017851906,1152035.6196153213
2011-12-01,1913329.7706906288,1336686.3198320703,1583154.382073533,1147900.9229045531
2011-12-02,1914698.7550184056,1337536.6304961604,1585337.1529643286,1149392.4857241476
2011-12-05,1920631.9939149823,1341575.2146246363,1594734.6996516818,1156114.6220811638
2011-12-06,1919318.4881329003,1340551.2471974068,1591177.3649820746,1153443.9510812997
2011-12-07,1932169.2383303796,1349420.4824713876,1600963.6378535933,1160446.4739120842
2011-12-08,1896402.7571809893,1324334.1957461427,1579419.902024444,1144738.559806078
2011-12-09,1918951.0928400725,1339975.4980809558,1595229.6918695224,1156106.3931206926
2011-12-12,1886488.61693424,1317201.0784107086,1577802.4327549397,1143384.6294497403
2011-12-13,1866920.8955485926,1303433.7879215602,1569782.9383441652,1137482.4050413955
2011-12-14,1849163.7114637366,1290932.7540687853,1567185.2986772533,1135509.8496878517
2011-12-15,1856852.8332042615,1296198.2062364537,1574582.2643166294,1140779.228412003
2011-12-16,1868859.2231008152,1304476.536638182,1580294.0428824783,1144826.8535549112
2011-12-19,1858550.090330464,1297177.1614783474,1573385.1700130673,1139730.936377626
2011-12-20,1895882.4380271952,1323130.3656881116,1597856.2761980668,1157366.8954532603
2011-12-21,1893682.1755694456,1321489.7991215067,1594602.2207793358,1154918.047963029
2011-12-22,1903671.9644745055,1328356.207140865,1605682.6540743213,1162851.5819366039
2011-12-23,1910464.0908571354,1332990.2347493195,1609540.3619315196,1165553.0830890185
2011-12-26,1910464.0908571354,1332884.4418735458,1609540.3619315196,1165460.5788760749
2011-12-27,1907569.888964817,1330759.4429568837,1610167.3447292992,1165822.0772891834
2011-12-28,1883960.557849018,1314183.4789085975,1600340.373438865,1158614.4527157191
2011-12-29,1896855.6060207984,1323074.302865048,1613152.3349013815,1167798.1032807545
2011-12-30,1900707.4517900238,1325655.99496424,1614021.7202387084,1168334.7889469243
2012-01-02,1900707.4517900238,1325550.7841709887,1614021.7202387084,1168242.0639636745
2012-01-03,1927755.2402305144,1344308.6724909886,1626594.6539648813,1177249.7381509878
2012-01-04,1920235.689058572,1338958.2669572094,1617578.1749838635,1170630.6186740154
2012-01-05,1921866.3930171812,1339989.0715484596,1616804.6872507257,1169977.9435292108
2012-01-06,1914465.725231204,1334722.7318638465,1613035.2335938476,1167157.3760808103
2012-01-09,1913919.3642246386,1334235.8908009722,1614072.8194501982,1167815.5192070478
2012-01-10,1931775.7735771344,1346578.100422666,1624071.8147175317,1174957.3181114062
2012-01-11,1938226.1679554407,1350967.5893993538,1629276.3390216522,1178629.352946556
2012-01-12,1938861.1678164538,1351302.972499114,1627681.1404045096,1177381.8336324005
2012-01-13,1932568.8371602236,1346810.2419787138,1626126.4586428662,1176163.8128375579
2012-01-16,1932568.8371602236,1346703.3522769695,1626126.4586428662,1176070.4665032057
2012-01-17,1945218.9679591442,1355411.667302039,1634546.2340699187,1182066.5981481178
2012-01-18,1960193.239305596,1365738.0370520256,1643868.359138055,1188714.3318107994
2012-01-19,1965358.7457659785,1369228.6416677888,1647009.057570611,1190891.0917201438
2012-01-20,1972044.81340699,1373778.0308732989,1649744.3060895011,1192774.3331911208
2012-01-23,1976241.27181842,1376592.363633146,1650309.000537672,1193087.9457965791
2012-01-24,1974283.1310725024,1375119.1262087899,1651380.3481974674,1193767.7851551438
2012-01-25,1999420.5738646295,1391315.2572711993,1664998.9347100118,1201631.632303905
2012-01-26,2004499.9416080394,1394054.5397284713,1669306.3745640903,1204042.285640809
2012-01-27,2010427.5992394448,1397263.9992033506,1671863.4495578178,1205441.3382601598
2012-01-30,2000447.9644256819,1390217.1755574422,1666563.117822894,1201524.0410251995
2012-01-31,2008889.1266432875,1395973.0512824692,1672312.992781849,1205547.5535115278
2012-02-01,2021897.4259521954,1403374.1606730474,1681487.0220639694,1210761.7565515207
2012-02-02,2028413.1261174688,1406903.0314937439,1684426.8486108743,1212378.35030084
2012-02-03,2034796.3054091772,1410355.5919850687,1693775.7231001293,1217684.509669817
2012-02-06,2031280.4000080468,1407806.7188370056,1692712.3115064132,1216823.3631507675
2012-02-07,2037283.0321582323,1411555.2740926805,1690429.4964449147,1215085.7651754168
2012-02-08,2037951.4332377154,1411836.1391130446,1693536.056025558,1217222.334091727
2012-02-09,2034451.2495809002,1409299.2586226892,1690817.1746412271,1215171.543915996
2012-02-10,2020120.7225263044,1399260.4077060907,1682584.9518995204,1209158.6945814434
2012-02-13,2032483.2903354357,1407712.4334692503,1691913.190769517,1215766.2967106043
2012-02-14,2024706.9752861531,1402214.7789546829,1686935.3555266347,1212092.86002238
2012-02-15,2023564.7457639407,1401312.4387760228,1684241.3102975304,1210060.9430771666
2012-02-16,2035799.8971258486,1409674.028650377,1693112.056892784,1216338.1879981803
2012-02-17,2037002.3062124264,1410394.7487113778,1695067.4286203845,1217646.3997615087
2012-02-20,2037002.3062124264,1410282.8126202102,1695067.4286203845,1217549.761158353
2012-02-21,2038376.774994245,1411122.474762351,1687548.4287418043,1212052.3087875373
2012-02-22,2038588.4783794319,1411157.0384154513,1685258.576949195,1210311.4679353426
2012-02-23,2049624.742635384,1417314.902606192,1694708.165824988,1217001.8749477488
2012-02-24,2051964.955617366,1418519.5196256607,1698448.8281817806,1219210.1240443857
2012-02-27,2050008.7461690106,1417054.6147940923,1699005.5918218757,1219452.4464975398
2012-02-28,2057087.976268746,1421172.3997980144,1701491.4531682434,1220802.3922101131
2012-02-29,2024990.102245726,1398884.2744774413,1691633.6471189288,1213632.6299855518
2012-03-01,2038546.5459764388,1408138.1845799426,1697084.6919942864,1217447.0656358292
2012-03-02,2033920.2034900202,1404830.753917041,1695146.091627986,1215959.7383473294
2012-03-05,2031722.9194312464,1403201.5930777893,1694043.1037658968,1215072.0399510774
2012-03-06,2001887.5198080186,1382484.524268889,1676622.5522040674,1202480.51325501
2012-03-07,2013306.110924325,1390260.3739431065,1683631.9159550327,1207412.2224828748
2012-03-08,2026759.117775743,1399439.8215265963,1690492.9369845607,1212236.759392128
2012-03-09,2031368.3658639074,1402511.3557393374,1691829.123825958,1213098.7172796696
2012-03-12,2030014.6450145142,1401465.4000300062,1693268.7186263164,1214034.6777778245
2012-03-13,2042407.6409016498,1409909.9507646156,1706861.604442218,1223107.7679821758
2012-03-14,2025687.1212697816,1398255.584085602,1694719.922776647,1214310.1749792902
2012-03-15,2035026.1754606455,1404591.0090574939,1699226.7024081715,1217443.0240436252
2012-03-16,2041164.72061901,1408716.405539335,1703789.0256499886,1220615.1641286868
2012-03-19,2045968.598244519,1411920.0142642173,1705094.4258260727,1221453.4944599902
2012-03-20,2035862.3715759113,1404833.6644969976,1699920.5725247974,1217650.236273863
2012-03-21,2034237.9382697102,1403601.2400632577,1700126.1300280616,1217700.8378587856
2012-03-22,2021796.0704950155,1394905.0946649758,1691517.1769156463,1211438.1057062827
2012-03-23,2034911.0072398297,1403842.8237791846,1699585.994872217,1217120.7208531399
2012-03-26,2057350.806118678,1419212.1586883888,1711892.9788037816,1225291.5510956324
2012-03-27,2052916.0030793168,1416040.2844968312,1712513.8484437554,1225569.265967061
2012-03-28,2042335.255877169,1408629.6162207648,1706721.9482085228,1221326.995634776
2012-03-29,2040338.1292548473,1407140.3716838122,1706959.1663765134,1221399.8177928415
2012-03-30,2049182.8661551813,1413128.5584974685,1710903.097384177,1224124.9269048113
2012-04-02,2062911.3580989698,1422221.403349529,1721454.0551076394,1230375.3112487388
2012-04-03,2041651.438950922,1407451.4218586117,1707626.1279447633,1220394.4243829958
2012-04-04,2019222.9118341368,1391878.185736461,1696322.5975650318,1212219.2388110517
2012-04-05,2019690.816045116,1392090.2520359198,1695855.4951703625,1211789.2320985044
2012-04-06,2019690.816045116,1391979.7686825835,1695855.4951703625,1211693.058349925
2012-04-09,2015938.7608657123,1389283.3612117933,1693905.372928791,1210203.5249397552
2012-04-10,1998125.1272763268,1376896.842425248,1676846.3450868174,1197919.726794485
2012-04-11,2010414.75521766,1385256.2787318584,1685914.2769141449,1204302.6799170056
2012-04-12,2031841.0209744275,1399909.8929353647,1699793.773272881,1214121.6700712845
2012-04-13,2015378.4201369316,1388456.2884856807,1691936.2785246312,1208412.8923397004
2012-04-16,2022451.293978616,1393218.8142505942,1698598.034716709,1213074.9388311126
2012-04-17,2037397.4645988704,1403404.3044138255,1711239.867856846,1222006.985605837
2012-04-18,2029562.008267151,1397895.6880029412,1707350.973827914,1219132.9176184114
2012-04-19,2025285.5889032432,1394839.2866224742,1703885.811189022,1216561.863776726
2012-04-20,2035114.6758613107,1401497.999102268,1711952.2990246566,1222224.7238863131
2012-04-23,2018959.2659114106,1390261.2168236307,1700053.4873290982,1213632.7294833264
2012-04-24,2029338.971878517,1397298.3743201913,1707432.3391928752,1218804.0178828319
2012-04-25,2045416.392219321,1408257.5618319137,1719851.8481717475,1227572.6152405476
2012-04-26,2056694.9176512323,1415910.996022158,1727441.6471235824,1232389.0886437085
2012-04-27,2063213.5666473506,1420286.3206802185,1732526.1743662502,1235212.7589684087
2012-04-30,2059879.8802125545,1417878.7381113174,1728948.4736431642,1232563.9874986738
2012-05-01,2066421.9669219186,1422259.7428642772,1735006.7322869843,1236470.6203583495
2012-05-02,2060262.4873888302,1417907.4697089004,1732064.0867113853,1234275.3807480894
2012-05-03,2047874.0971761243,1409269.0378170477,1725111.0703776965,1229222.6768018235
2012-05-04,2034317.0294691783,1399827.7328804561,1713978.7243715199,1221192.7999618405
2012-05-07,2039329.0409561356,1403165.4354933093,1718942.6941111705,1224632.6589838166
2012-05-08,2023700.3967554013,1392300.7455157246,1713204.6594877725,1220447.4968272806
2012-05-09,2011693.284107282,1383929.3823770855,1706690.802855186,1215710.3146444557
2012-05-10,2014928.5402028635,1386045.2169994114,1708290.5048897357,1216753.3297538715
2012-05-11,2010250.002661093,1382716.9034543834,1708122.6663649601,1216537.2167392466
2012-05-14,1988950.348093045,1367956.5522180775,1696493.4443896834,1208158.2508498232
2012-05-15,1975516.0863145613,1358608.192786081,1688694.8711249707,1202508.6092809138
2012-05-16,1965299.8257625136,1351474.4076077458,1680846.0731019466,1196824.0941831009
2012-05-17,1953440.841304075,1343212.099946657,1664447.6465336608,1185052.8265749211
2012-05-18,1946757.5177439835,1338509.9529706375,1654723.4360629907,1178035.3349491996
